g_,p_,micro_,macro_
1.2738474173916723,0.0625,WW,aW
1.0930963460297975,0.1875,WW,aW
7.281608040697147,1.0,H1H1,aH
-0.15258383901544922,0.0625,WW,aW
2.8210074886348666,0.3125,F1W,aW
0.8656359869370304,0.125,WW,aW
1.2182168175972077,0.0625,WW,aW
3.392118409758113,0.5625,H1W,aF1
2.102078287167108,0.1875,WW,aW
0.5291016564069684,0.0,WW,aW
-0.17169276336720463,0.125,WW,aW
1.7826304730326992,0.375,F1W,aW
0.773715560069554,0.125,WW,aW
-0.2839467832466724,0.125,WW,aW
3.8064479255719212,0.5625,H1W,aF1
-0.35010793387927386,0.0625,WW,aW
1.7252405995289513,0.25,WW,aW
1.7770075235259342,0.25,WW,aW
1.157135757488173,0.125,WW,aW
-0.37456364434815836,0.0625,WW,aW
0.2037557807970569,0.0,WW,aW
0.932512794543612,0.375,F1W,aW
0.6299755083738254,0.125,WW,aW
2.5863677585258213,0.4375,F1W,aW
2.9507183891982347,0.5,H1W,aF1
2.163802163499227,0.25,F1W,aW
1.1339571012838696,0.1875,WW,aW
2.7986003685419063,0.375,WW,aW
3.7620707060075573,0.5,F1W,aW
3.5730804424930462,0.5625,H1W,aF1
0.055102943475186156,0.0,WW,aW
3.9678117953497556,0.5,H1W,aF1
1.4940436047178371,0.25,WW,aW
3.220843328192143,0.5,F1W,aW
0.08750599599473419,0.1875,WW,aW
0.49130004937004595,0.125,WW,aW
2.3070509300325543,0.4375,WW,aW
2.3471887731693766,0.375,F1W,aW
4.9764324408658895,0.6875,H1W,aF1
2.2515899538560737,0.25,F1W,aW
0.837050797378905,0.0625,WW,aW
4.491222298818891,0.75,H1F1,aF1
3.1453441585716684,0.5,H1W,aF1
4.773853119817273,0.625,H1W,aF1
0.6698819360956436,0.125,WW,aW
6.190749013638564,1.0,H1H1,aH
2.145387332302957,0.3125,WW,aW
1.1364976446603645,0.25,F1W,aW
5.391560993194347,0.75,H1F1,aF1
2.7365908569210187,0.3125,F1W,aW
-0.7734474666293746,0.0,WW,aW
1.1055651423192119,0.0625,WW,aW
2.9400044012127067,0.5,H1W,aF1
-0.9060494321358243,0.1875,WW,aW
2.3227146368815235,0.25,WW,aW
-0.7314605041821199,0.0625,WW,aW
0.2694207764131787,0.0,WW,aW
1.3688987052145065,0.5,F1W,aW
0.6281690222277521,0.0625,WW,aW
1.3067473334903035,0.375,F1W,aW
0.03539339884949777,0.125,WW,aW
-0.4327468636486241,0.125,WW,aW
3.468516013707144,0.5,H1W,aF1
4.5613298440374805,0.75,H1F1,aF1
0.6766726465593091,0.1875,WW,aW
3.3360272829686384,0.3125,F1W,aW
3.930378713675602,0.5625,H1W,aF1
1.765147331623223,0.3125,F1W,aW
0.7963409113967405,0.1875,WW,aW
1.6833122246578305,0.3125,F1W,aW
-0.3562179382345647,0.125,WW,aW
4.679449826729441,0.75,F1H,aW
2.647786657378097,0.375,WW,aW
1.64457835468946,0.25,WW,aW
3.8017213255532276,0.5,WH,aW
2.5775075683200273,0.5625,H1W,aF1
2.2445247950329374,0.1875,WW,aW
2.2179778096670515,0.5,F1W,aW
1.420911195719961,0.1875,WW,aW
0.2950823006006802,0.1875,WW,aW
3.883561776203183,0.75,H1F1,aF1
1.96899989659109,0.375,WW,aW
0.6768808774066042,0.0625,WW,aW
3.4625668503468496,0.5625,H1W,aF1
4.758088330656378,0.625,H1W,aF1
3.014067151255058,0.5625,F1F1,aW
0.38744168307458215,0.3125,WW,aW
1.4293734058772163,0.1875,WW,aW
-0.06234294582558797,0.125,WW,aW
2.1163034605572464,0.25,F1W,aW
0.70532684615667,0.25,WW,aW
0.9697006901269016,0.25,WW,aW
0.3026355745200903,0.0625,WW,aW
0.33503880266089214,0.125,WW,aW
2.2080287100071097,0.25,WW,aW
3.5487373787993146,0.6875,H1W,aF1
1.4691676906350448,0.25,WW,aW
1.0128980707565576,0.125,WW,aW
6.430363722648598,0.75,WH,aW
5.208448788571454,0.8125,H1F1,aF1
1.0730352940470085,0.0,WW,aW
-0.4737699048950237,0.0625,WW,aW
2.9099405528669076,0.3125,WW,aW
1.2719780112972279,0.25,WW,aW
3.510541690216048,0.5625,H1W,aF1
-0.13415776966052118,0.25,F1W,aW
4.335903004690689,0.6875,H1W,aF1
0.06908340120722054,0.125,WW,aW
0.2331423767588517,0.0625,WW,aW
2.631975440417335,0.5,H1W,aF1
2.690582336685614,0.5625,F1W,aW
2.574267091668625,0.3125,F1W,aW
0.7974174179549121,0.25,WW,aW
0.8649818590449699,0.25,WW,aW
3.9506844381755863,0.5,H1W,aF1
1.6180913486533288,0.1875,WW,aW
1.652121277682402,0.25,F1W,aW
1.502424533260716,0.125,WW,aW
1.4953800537410598,0.125,WW,aW
0.18249245013453347,0.0625,WW,aW
3.0197973544812,0.3125,F1W,aW
0.702265782258398,0.125,WW,aW
1.5915039935979847,0.375,F1W,aW
0.028790984348862736,0.125,WW,aW
1.016765398797361,0.125,WW,aW
4.363802918529099,0.5625,H1W,aF1
1.7303699337268867,0.5,H1W,aF1
0.6731253591308,0.3125,WW,aW
1.4881121335315513,0.125,WW,aW
1.7624729964335382,0.1875,WW,aW
2.1081272209168875,0.3125,F1W,aW
1.5391159798886735,0.375,WW,aW
1.8434094429506982,0.125,WW,aW
-0.13477677648777542,0.0,WW,aW
3.9909888260242847,0.75,H1F1,aF1
3.3679020464009843,0.5,H1W,aF1
1.0152008283846432,0.125,WW,aW
0.643460737697362,0.125,WW,aW
4.213262707801256,0.5625,H1W,aF1
3.7378798675296694,0.4375,F1W,aW
1.0680237026888346,0.0625,WW,aW
3.570175303253697,0.5625,WH,aW
2.2838800988078334,0.375,F1W,aW
0.7116032543301734,0.25,F1W,aW
1.3007414536756143,0.25,WW,aW
1.5387153265036304,0.0625,WW,aW
0.03498817845555274,0.0625,WW,aW
2.121816602794592,0.25,F1W,aW
0.4610518556921479,0.0,WW,aW
3.5771708918978424,0.625,H1W,aF1
1.9643343178374366,0.3125,F1W,aW
2.7523593011947796,0.4375,F1W,aW
1.1676026761100702,0.1875,WW,aW
4.285769105454622,0.5625,H1W,aF1
6.497099693175331,1.0,H1H1,aH
3.6723165167979697,0.5625,H1W,aF1
0.8568752948514478,0.125,WW,aW
1.343054921395975,0.25,F1W,aW
2.4669699248509844,0.25,F1W,aW
3.529256464595014,0.5,H1W,aF1
1.7167877107061082,0.4375,F1W,aW
0.8771849182487816,0.0625,WW,aW
3.1314215855259793,0.375,F1W,aW
0.8107697713276183,0.25,F1W,aW
1.542882982862955,0.0625,WW,aW
3.6681801845900615,0.75,H1F1,aF1
0.5683034066764439,0.125,WW,aW
2.456095926132712,0.3125,F1W,aW
0.5923721637168984,0.0625,WW,aW
2.756844621460714,0.5625,H1W,aF1
2.4921269019598995,0.4375,WW,aW
0.6594554728912179,0.25,F1W,aW
2.2207638918975503,0.3125,F1W,aW
0.7023797417128873,0.125,WW,aW
2.188157687718422,0.1875,WW,aW
0.17737296109972805,0.0625,WW,aW
1.3531550324387691,0.1875,WW,aW
0.10282386543965971,0.1875,WW,aW
0.14149589818622688,0.0,WW,aW
4.075260370927156,0.5625,H1W,aF1
-1.0443007824352948,0.0,WW,aW
2.0670378139714236,0.1875,WW,aW
1.04840063860553,0.0625,WW,aW
0.5207401433982205,0.0,WW,aW
1.5934380721833095,0.3125,F1W,aW
2.205141530712475,0.3125,F1W,aW
1.1793298729925803,0.1875,WW,aW
-0.6079154697466906,0.0625,WW,aW
3.2558126400369782,0.5,H1W,aF1
-0.18046000696140063,0.0625,WW,aW
0.7135304013901984,0.125,WW,aW
2.032100716546371,0.125,WW,aW
3.048050407169005,0.4375,F1W,aW
0.1957143975715926,0.0625,WW,aW
-0.34656576435750164,0.125,WW,aW
0.6639944312205227,0.1875,WW,aW
-0.6721893716620722,0.0625,WW,aW
5.695831330387894,0.75,H1F1,aF1
0.2596351106366067,0.125,WW,aW
0.11601852159994641,0.0625,WW,aW
1.745347131489026,0.125,WW,aW
3.855291177999959,0.5,H1W,aF1
3.744211950529818,0.5625,H1W,aF1
-0.48216363260755973,0.0625,WW,aW
1.189872005161173,0.125,WW,aW
0.9487745499231638,0.1875,WW,aW
1.1960433372141008,0.25,WW,aW
2.6738406639164376,0.5,F1W,aW
-0.2542607780494689,0.0625,WW,aW
0.9343820071701862,0.125,WW,aW
4.3562378712282035,0.625,H1W,aF1
0.47089965536582784,0.125,WW,aW
0.2617265575972988,0.0625,WW,aW
-0.26362989793421276,0.125,WW,aW
-0.4603158361448895,0.0,WW,aW
1.984797887348273,0.375,F1W,aW
0.524162140872676,0.1875,WW,aW
0.7994831474210946,0.0,WW,aW
1.0260412342568213,0.125,WW,aW
1.9681236234983586,0.3125,F1W,aW
1.459324766498217,0.1875,WW,aW
1.6449339363954447,0.3125,F1W,aW
3.6103014272629936,0.4375,F1W,aW
2.121164230334745,0.25,WW,aW
2.5135847026540943,0.5,F1W,aW
3.622740627224148,0.5,H1W,aF1
0.8701384051241616,0.0,WW,aW
2.2857963485245287,0.4375,F1W,aW
1.7751313277659855,0.3125,F1W,aW
-0.45396866631346133,0.125,WW,aW
2.907889433984647,0.25,F1W,aW
1.6291383649153546,0.3125,F1W,aW
6.609105642278011,1.0,H1H1,aH
-0.2486286231507685,0.125,WW,aW
2.3733634200966103,0.375,F1W,aW
0.9425602331392356,0.125,WW,aW
0.24810177641289935,0.125,WW,aW
3.9747411963427144,0.5625,H1W,aF1
1.8396814096019318,0.5,H1W,aF1
3.2052341730705725,0.4375,F1W,aW
0.8427243228671369,0.1875,WW,aW
1.9791915309240182,0.25,F1W,aW
3.8004391482276803,0.625,H1W,aF1
0.7168529223277991,0.0625,WW,aW
3.686656594858312,0.4375,F1W,aW
-0.017087582899492693,0.125,WW,aW
-1.1818609525389094,0.125,WW,aW
3.606601967026315,0.375,F1W,aW
4.776464786289484,0.625,H1W,aF1
2.249273899719993,0.3125,F1W,aW
2.201349382418286,0.3125,F1W,aW
-0.5518169855051076,0.0625,WW,aW
-1.2480959140600807,0.0,WW,aW
1.356007505173387,0.25,F1W,aW
3.779923011968833,0.625,H1W,aF1
2.481415310341643,0.5,H1W,aF1
1.1468891090006288,0.1875,WW,aW
0.1089134673191755,0.1875,WW,aW
0.09054206958325492,0.0625,WW,aW
3.6690587793041183,0.5625,F1F1,aW
1.7392484425324057,0.375,F1W,aW
2.7805050648794314,0.5,H1W,aF1
2.6599158434566803,0.25,WW,aW
-0.5884344324495492,0.0,WW,aW
-1.1413384356971277,0.0,WW,aW
3.6124149033382396,0.5625,WH,aW
0.9838246014912952,0.25,F1W,aW
-0.107209039400053,0.0625,WW,aW
4.602571681141692,0.5,F1F1,aW
0.735690103003256,0.3125,WW,aW
0.7990403162328155,0.1875,WW,aW
1.7168707263629963,0.125,WW,aW
1.1944547530537049,0.125,WW,aW
1.2334813692656135,0.25,F1W,aW
2.220890517827357,0.375,F1W,aW
4.124028640371468,0.5625,F1F1,aW
0.7631376023185544,0.0625,WW,aW
2.4294446090540665,0.375,F1W,aW
1.4439096489544263,0.125,WW,aW
2.0911508846872997,0.3125,F1W,aW
0.49432749187718256,0.125,WW,aW
1.3662993629759115,0.125,WW,aW
2.0217445692809344,0.3125,F1W,aW
2.1536092183049753,0.3125,F1W,aW
1.2735907307685757,0.3125,F1W,aW
0.5283105648834896,0.25,WW,aW
1.9794974257195217,0.125,WW,aW
2.8615541377923313,0.3125,F1W,aW
2.435594444743688,0.25,WW,aW
2.4243515244674287,0.375,F1W,aW
-0.14855570598266826,0.0,WW,aW
2.483678933583556,0.3125,WW,aW
1.886819918907506,0.3125,WW,aW
1.366092661629033,0.3125,F1W,aW
2.8464716668434447,0.5,H1W,aF1
-0.10944953302954474,0.125,WW,aW
2.387887949624073,0.25,WW,aW
2.2763843194524513,0.25,F1W,aW
6.376174210471601,0.8125,H1F1,aF1
0.750271940576762,0.25,F1W,aW
2.252855948430943,0.375,F1W,aW
3.407651161282144,0.4375,F1W,aW
2.2961118828257563,0.3125,F1W,aW
0.08648870272056075,0.125,WW,aW
4.736856832227551,0.625,H1W,aF1
2.4779040336419786,0.375,F1W,aW
0.6097967120081939,0.125,WW,aW
0.08072591973413706,0.1875,WW,aW
2.631498520831833,0.4375,WW,aW
-0.11093198980210534,0.0,WW,aW
0.9286513540064714,0.0625,WW,aW
1.4196921908720213,0.0,WW,aW
0.831604960361198,0.125,WW,aW
3.745876787656799,0.5,F1W,aW
1.3102211928063854,0.125,WW,aW
1.0723854796330992,0.125,WW,aW
0.6380250747494212,0.0,WW,aW
0.8252756698584174,0.25,WW,aW
0.18085695994380507,0.125,WW,aW
-0.6108815197917357,0.0625,WW,aW
0.7994310898812188,0.125,WW,aW
3.767751717377638,0.5,H1W,aF1
0.07857610454853772,0.125,WW,aW
0.9464217611584937,0.25,WW,aW
4.041807935041273,0.5,H1W,aF1
0.7851648312521244,0.1875,WW,aW
-0.6461672934318166,0.125,WW,aW
-0.5844025190581525,0.0625,WW,aW
1.1514427699846168,0.25,F1W,aW
2.0029240983219947,0.375,F1W,aW
1.8653479763160379,0.375,F1W,aW
0.04333936698793012,0.0625,WW,aW
3.8665470814553213,0.5625,H1W,aF1
4.714836158835206,0.5625,H1W,aF1
3.698242972898972,0.4375,F1W,aW
3.8103159178474177,0.5,H1W,aF1
4.251310052376161,0.75,F1H,aW
1.8251678628197219,0.25,WW,aW
1.4797941368059295,0.1875,WW,aW
4.128806827329609,0.5,F1W,aW
2.98510106841423,0.3125,F1W,aW
0.7406685887721549,0.3125,WW,aW
2.190184689597705,0.375,WW,aW
1.2225562429727006,0.125,WW,aW
3.9931610833047597,0.6875,H1W,aF1
3.0684275355720247,0.4375,F1W,aW
1.1860748981444016,0.125,WW,aW
6.984864112413415,0.875,H1F1,aF1
1.8333707492573261,0.1875,WW,aW
0.4247047362705303,0.125,WW,aW
1.028819052528486,0.3125,F1W,aW
0.1656817792967551,0.0625,WW,aW
3.0026843904760994,0.5,H1W,aF1
0.16606527697912668,0.0625,WW,aW
0.6148885732434033,0.25,F1W,aW
4.401286623081834,0.625,H1W,aF1
-0.6703683460683442,0.0,WW,aW
0.32957343817418183,0.1875,WW,aW
3.2299863049139557,0.375,F1W,aW
1.5455725242122655,0.1875,WW,aW
0.8045670229858148,0.0,WW,aW
3.3122916482810587,0.5625,H1W,aF1
1.7530106927687115,0.1875,WW,aW
1.3634293459438973,0.375,F1W,aW
0.9025026119985444,0.1875,WW,aW
1.7418102458737232,0.25,WW,aW
2.386556931624856,0.5,H1W,aF1
1.06568963261731,0.125,WW,aW
4.951829617732166,0.625,H1W,aF1
3.898194558585421,0.5,F1W,aW
2.7087098190204197,0.3125,WW,aW
-0.12673096601141276,0.0,WW,aW
3.716729395841488,0.5625,H1W,aF1
1.0980518034359772,0.375,F1W,aW
0.6341162484276603,0.125,WW,aW
-0.18241660841511909,0.0,WW,aW
-0.46430206111415806,0.0625,WW,aW
-0.16994855213450571,0.125,WW,aW
1.346063748059628,0.25,F1W,aW
3.107308158120168,0.5,H1W,aF1
1.8826453703745603,0.25,WW,aW
2.4507081343580253,0.375,WW,aW
4.370634949595506,0.5,F1W,aW
4.256719326500281,0.625,WH,aW
2.199304140501717,0.25,F1W,aW
2.5098504887662996,0.5625,H1W,aF1
1.268645714539868,0.25,WW,aW
0.4335814754663961,0.0625,WW,aW
0.5956909747076213,0.125,WW,aW
0.7649936722082703,0.25,WW,aW
1.0018482137266094,0.25,WW,aW
0.8644419923958212,0.1875,WW,aW
4.1629455714692565,0.75,H1F1,aF1
1.3879790891978088,0.3125,F1W,aW
0.4862241540586511,0.25,F1W,aW
2.4869893754876773,0.4375,F1W,aW
-0.16120238245522361,0.0625,WW,aW
2.447028116558512,0.375,WW,aW
2.175286929818972,0.375,F1W,aW
2.4887175033774733,0.3125,F1W,aW
1.0229802653233462,0.0625,WW,aW
2.60369339148344,0.5,H1W,aF1
1.2350759331199672,0.125,WW,aW
3.9029308636405426,0.5,H1W,aF1
3.771480094030401,0.5,F1W,aW
1.9169169822275964,0.25,F1W,aW
3.848691114410016,0.75,H1F1,aF1
0.2029563691793586,0.125,WW,aW
1.7547611355241814,0.3125,WW,aW
1.1070364879605539,0.25,F1W,aW
2.698208088186427,0.5,H1W,aF1
2.5387388654911334,0.4375,F1W,aW
0.7060723564949094,0.25,WW,aW
0.8860766888697335,0.0,WW,aW
3.390861135869606,0.5,WW,aW
3.9795270485049996,0.5,H1W,aF1
2.1915284452354196,0.1875,WW,aW
4.2319369885019205,0.625,H1W,aF1
-0.04303870720207463,0.0,WW,aW
3.587184242847614,0.5625,H1W,aF1
3.3411104950085275,0.4375,WW,aW
3.4911614614512674,0.5625,H1W,aF1
2.5644010520034595,0.5625,H1W,aF1
2.062949034150459,0.25,F1W,aW
0.6559615750794976,0.0625,WW,aW
2.357291957959037,0.3125,F1W,aW
1.7669822759350997,0.25,WW,aW
-0.4613880364419881,0.0,WW,aW
1.338722892308407,0.3125,WW,aW
0.772318701938949,0.1875,WW,aW
2.2612348987707027,0.3125,WW,aW
1.4896787224258157,0.125,WW,aW
3.9044996287933356,0.5,H1W,aF1
1.0895837335690897,0.375,F1W,aW
3.5654779279506434,0.5625,F1F1,aW
1.0859075154498534,0.125,WW,aW
3.0141772789975585,0.625,H1W,aF1
4.447534871923379,0.5,H1W,aF1
3.6238454815569847,0.4375,F1W,aW
1.549738469455759,0.3125,F1W,aW
1.1274692331882201,0.125,WW,aW
1.1880459765395166,0.125,WW,aW
0.2823923806128953,0.125,WW,aW
1.133067869972212,0.125,WW,aW
0.5528924631849168,0.0625,WW,aW
2.4708021629964447,0.25,F1W,aW
1.9274040983268477,0.375,F1W,aW
4.623101567435952,0.5,H1W,aF1
4.126065408187202,0.75,F1H,aW
3.6563624943135506,0.625,F1F1,aW
2.125801151537985,0.4375,F1W,aW
1.2856744372728754,0.1875,WW,aW
0.6300574478327503,0.3125,F1W,aW
0.4114888992108532,0.125,WW,aW
2.2543390562579,0.375,F1W,aW
3.805124995866235,0.5,H1W,aF1
2.673739017622987,0.25,F1W,aW
0.8327468354867495,0.0625,WW,aW
4.482833380529742,0.625,H1W,aF1
-0.2693689288292675,0.0,WW,aW
